receptor,N,meanScore,sdScore,skewScore,kurtScore,meanLEF,sdLEF,skewLEF,kurtLEF,meanNvdw,sdNvdw,skewNvdw,kurtNvdw,meanNinter,sdNinter,skewNinter,kurtNinter,experiment,batch
x3AVMbINleB,1880,-6.95244680851064,0.252513975415787,0.0212487823993487,-2.97875686962426,-0.364424999999999,0.00757701543172494,-1.91319639651082e-05,-2.999980873125,35.6632978723404,4.66453860613172,-7.25071098580833,4.24878234872498,1.23989361702128,0.239957443979174,-0.0191880863891147,-2.98081701750415,140,762548
x3AVMbINy3A,1880,-5.66186170212767,0.838361295960052,-0.234220903199344,-2.76584139787989,-0.297395744680851,0.044616122887624,-0.00066335631221003,-2.99933682013581,28.3909574468085,2.3915935935397,-1.90606617073773,-1.09444082918365,1.07659574468085,0.923649939573926,0.284300761542617,-2.71577486041948,140,762549
x3AVMbINy3B,1880,-6.34760638297872,0.352487376133494,-0.04140476714334,-2.95860624622755,-0.34071489361702,0.0783059351997344,-0.00204339615584331,-2.99795714737287,37.306914893617,4.69433376547292,7.34363595971054,4.34168260525096,1.35265957446809,1.35301946793581,-0.61005824591502,-2.39010402519996,140,762550
x3AVNa-dc,1880,-3.39010638297872,1.71034855746226,-0.974838027095366,-2.0254212728234,-0.231346808510638,0.0273540845007919,0.000249348970275661,-2.99975071735476,56.0882978723404,15.9159356523128,84.4165423942004,81.3940881997894,3.06648936170213,2.06703917928848,-1.42383815807366,-1.57654057265736,140,762551
x3AVNaINfbA,1880,-6.37734042553191,0.0226656033559054,-0.000171197642369094,-2.99982884789498,-0.337742021276596,0.0182628365068405,-0.000111147493456966,-2.99988888207098,37.586170212766,4.58739042569503,-7.01285110821658,4.01098574015363,1.48670212765957,0.513434442217091,0.0878482689254425,-2.9121750980836,140,762552
x3AVNaINfbB,1880,-6.45260638297872,0.352700198700211,0.0414547804465196,-2.95855624622755,-0.341561170212766,0.0365708978091097,0.000445691606544185,-2.99955442694422,37.8063829787234,3.19446672649883,3.40063443721623,0.399729892862607,1.51489361702128,4.48629970650202,6.70717714986267,3.70539308887887,140,762553
x3AVNaINleA,1880,-6.92207446808511,0.177972871421355,-0.0105553059380222,-2.9894475016976,-0.362259574468085,0.039270020011563,0.000513908091669036,-2.99948622860419,36.1973404255319,10.8055337688982,38.9095009419422,35.8991512939481,1.625,1.37536583744162,0.630376008827409,-2.36979166666667,140,762554
x3AVNaINleB,1880,-6.78994680851067,1.19026341003512,0.472116715352745,-2.52800886430509,-0.35651489361702,0.0745049241580772,-0.00184983573399001,-2.99815065630904,35.9771276595745,12.9805804007979,-56.1502163188458,53.1352807643019,1.6468085106383,0.353285460758701,0.0415924726850674,-2.95841859061415,140,762555
x3AVNaINy3A,1880,-5.97234042553192,0.672519310841861,0.150720639876625,-2.84931945073185,-0.314770744680852,0.0357802619737378,0.000426628871892182,-2.99957348460833,28.8632978723404,6.13833488068253,12.5563775741898,9.55303766787332,1.10691489361702,3.89412091459781,5.05338137835819,2.05203721518038,140,762556
x3AVNaINy3B,1880,-6.15521276595745,0.244852363013774,-0.0199789108969745,-2.98002640334993,-0.329765425531913,0.00976802375612653,3.17963028614715e-05,-2.99996821215473,37.1255319148936,1.87496681282174,1.17152181708933,-1.82878979930581,1.46276595744681,1.46315514621451,-0.713417846115202,-2.28677191791158,140,762557
